,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
191,Aaron Fraser-Nash,Ghostface,3KXnernULp3hwFbLR4dIpD,27,0.838,0.651,10,-6.846,0,0.163,0.00304,1.09e-05,0.19,0.555,129.957,180297,4
192,Lil Baby,We Paid (feat. 42 Dugg),6gxKUmycQX7uyMwJcweFjp,74,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,181929,4
193,New West,2020,2cMvGELrZVg8B832qg8QuG,31,0.619,0.298,0,-13.57,1,0.0318,0.822,0.0,0.131,0.29,91.814,164348,4
194,Brent Faiyaz,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,75,0.505,0.267,9,-13.763,0,0.05,0.279,0.0,0.096,0.439,143.929,247080,4
196,Juice WRLD,Hate The Other Side (with Marshmello & The Kid Laroi),0ada5XsQGLPUVbmTCkAP49,76,0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,0.647,90.003,160212,4
197,The Glitch Mob,"Starve The Ego, Feed The Soul - 2020 Remaster",6Cat51fsEsJ6rBx4tJJUof,20,0.386,0.515,9,-12.297,1,0.164,0.544,0.878,0.548,0.142,160.437,346268,4
198,Pop Smoke,Mood Swings (feat. Lil Tjay),5rZlwNFl01HqLWBQGryKSm,79,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,213333,4
199,Uncle Answers,2020 Election,35vKGRaZCpDvuTdQXuIpp2,20,0.918,0.533,1,-6.87,0,0.302,0.682,0.00266,0.0761,0.673,120.001,226000,4
200,Bad Bunny,TE MUDASTE,5RubKOuDoPn5Kj5TLVxSxY,80,0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,130014,4
201,Brad Mehldau,VIII. yearning,2JLAr5J7fP4IsRtx9cLkWN,23,0.601,0.0455,0,-21.653,1,0.109,0.996,0.949,0.0924,0.0826,73.657,211000,1
202,Bad Bunny,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,79,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,172127,4
204,21 Savage,Mr. Right Now (feat. Drake),4Q34FP1AT7GEl9oLgNtiWj,73,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,193839,4
205,The Glitch Mob,Fistful of Silence - 2020 Remaster,5Ypzq28Nc4sx115bAvfeOt,19,0.461,0.736,10,-9.193,1,0.0539,0.0541,0.644,0.697,0.455,160.01,309055,4
206,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,78,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,176960,4
207,The Herd,2020,3psmeINUlupHFljoTKs2pT,35,0.773,0.683,4,-4.647,0,0.0301,0.117,0.0,0.0822,0.928,91.973,227960,4
208,Taylor Swift,cardigan,4R2kfaDFhslZEMJqAFNpdd,79,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4
209,No Spirit,It’s Been A Year,3YYni1jodOmekz697cuwhl,21,0.0,0.268,0,-12.754,1,0.0,0.601,0.821,0.0525,0.0,0.0,163077,0
210,Lee Brice,One Of Them Girls,14GwnOeC9qYEKEA6uOZepa,73,0.643,0.79,4,-6.079,1,0.0462,0.294,0.0,0.107,0.8,95.987,188893,4
212,Drake,Time Flies,5H4mXWKcicuLKDn4Jy0sK7,76,0.864,0.477,10,-5.786,1,0.224,0.201,0.0,0.182,0.5,86.46,192932,4
213,015B,Random (feat. Rolling Quartz),06Yg7yGumBgo1vhVFUDjSu,27,0.355,0.713,9,-5.169,1,0.0473,0.0495,1.97e-05,0.35,0.192,169.979,275882,4
214,Bad Bunny,DÁKITI,4MzXwWMhyBbmu6hOcLVD49,80,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090,4
216,Bee Gees,Stayin Alive,5ubvP9oKmxLUVq506fgLhk,80,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,285373,4
217,HammerFall,The Way of the Warrior - 2020 Remix,69Y63qrBE5tzG3CkTz8DpT,34,0.316,0.937,8,-5.967,1,0.114,6.73e-05,0.0,0.118,0.416,182.825,249676,3
218,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,83,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,3
219,Stina Kayy,2020,0ZxA85Z4olp3PfhnX79wV1,22,0.821,0.436,3,-12.653,0,0.076,0.532,1.58e-05,0.0826,0.282,97.966,215510,4
220,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,78,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,237735,4
221,Soulwax,NY Lipps - Dries Van Noten 2020 Remix,3E3IUPXd3EovxCo5mcRQtW,29,0.781,0.713,10,-9.408,0,0.0531,0.00195,0.502,0.0857,0.0957,129.993,842311,4
222,The Kid LAROI,GO (feat. Juice WRLD),2rPHUAeUPbNgTmK18FPTiZ,74,0.487,0.74,6,-4.973,1,0.0944,0.157,0.0,0.612,0.522,73.779,181688,4
223,尹礼桐,2020 - Remix,4WOOsXSxSCsbFKAryhKzOb,13,0.476,0.83,2,-3.84,1,0.105,0.75,0.0,0.0892,0.162,87.296,204000,4
224,Bruno Major,Nothing,2IAR0DziHCjSu16gR4ihvy,79,0.555,0.27,2,-15.892,1,0.0884,0.931,0.536,0.103,0.274,139.691,162797,3
225,Ceschi,2020 BC,0N76b0XIfpTxCJGhAkteP0,17,0.582,0.392,4,-8.787,1,0.0442,0.733,4.73e-05,0.112,0.33,122.855,470732,3
226,Carly Pearce,I Hope You’re Happy Now,0Al3wN3keprGTSgG8NBwjr,72,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689,4
228,Dustin Lynch,Thinking 'Bout You (feat. Lauren Alaina),6NebrV4ZigAoXIRbe11hxh,71,0.394,0.747,8,-4.446,1,0.0627,0.13,0.0,0.0747,0.776,203.918,170560,4
229,Elysian,Water (Mixed),01IV32KUgfMLJisLLqBNAF,29,0.54,0.827,7,-9.886,0,0.0444,8.06e-05,0.176,0.736,0.567,130.008,59093,4
230,Juice WRLD,Conversations,4K06PO78fW4mnBVenxGNob,75,0.747,0.622,11,-5.825,1,0.0838,0.176,0.0,0.151,0.57,159.93,181661,4
232,Ava Max,Kings & Queens,7a53HqqArd4b9NF4XAmlbI,81,0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,0.457,129.857,162399,4
233,NerdOut,The 2020 Gaming Rap Up,4GMWVLecuXC5AUl2yvNVwc,19,0.812,0.852,2,-4.069,1,0.177,0.12,0.0,0.31,0.466,125.006,294932,4
234,Jack Harlow,Already Best Friends (feat. Chris Brown),4RKJRRd4VJfZWiqQTYsleE,75,0.873,0.575,10,-7.284,0,0.0702,0.0891,0.0,0.108,0.872,103.005,197031,4
235,Jafta M.A.R,The Year 2022,1dEAwbF4o7BRcWeESNRUeC,0,0.812,0.259,8,-15.556,1,0.0884,0.00169,0.858,0.173,0.657,118.979,370390,4
236,21 Savage,Glock In My Lap,6pcywuOeGGWeOQzdUyti6k,73,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591,4
238,Polo G,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,73,0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,0.35,164.009,163902,4
239,Workout Music ,Dance Monkey (Remix),3pdMC0tmADHu6jsZh6v5BD,29,0.777,0.661,6,-8.186,0,0.054,0.00407,0.613,0.0643,0.885,128.015,262520,4
240,Bad Bunny,La Difícil,6NfrH0ANGmgBXyxgV2PeXt,80,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,163084,4
241,令曼丽,2020 - Remix,5Zc7Xfi2eJ0FSzy9Sjkd3G,14,0.341,0.849,2,-3.943,1,0.156,0.734,0.0,0.0981,0.144,92.092,190000,4
242,Eyedress,Romantic Lover,7s5VQqrjBtrBgZL4pEa46S,76,0.658,0.447,9,-9.299,0,0.0869,0.701,0.924,0.198,0.538,184.316,86739,4
243,Pepper Coyote,"No Conventions This Year, Pt. 1: January - June 2020",1zwsjBrauDmPshRxWE6hvm,16,0.394,0.463,2,-8.322,1,0.0342,0.533,0.0,0.0849,0.771,172.068,392509,3
244,Doja Cat,Boss Bitch,78qd8dvwea0Gosb6Fe6j3k,79,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,134240,4
246,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,73,0.771,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047,224955,4
247,The Distillers,The Blackest Years - 2020 Remaster,1uXbBsJ14Uni9zqWgC7hgk,18,0.142,0.752,7,-2.133,1,0.0778,0.000832,2.22e-06,0.306,0.203,160.938,450297,4
248,Carin Leon,La Boda Del Huitlacoche - Live,1Tcm4Qi0lbzXofH11MIzJs,80,0.684,0.882,9,-7.963,1,0.0761,0.517,9.81e-05,0.296,0.892,140.545,188417,3
249,Yung Tory,2020,5JdIO3MAyDIwCsMOsijA78,23,0.85,0.353,1,-11.135,0,0.501,0.748,0.0,0.224,0.675,140.001,123427,4
250,Lee Brice,One Of Them Girls,6uyiyatWPCqC59Mm4rO8xL,71,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.808,95.981,188893,4
251,Ten Years After,Are You Lonesome Tonight (Remastered 2020),4vbDf4gGabrP5bAoNuENJ7,19,0.368,0.639,1,-2.722,1,0.0279,0.023,0.00674,0.102,0.0756,170.725,238000,4
252,Chris Stapleton,Starting Over,3K07bGe8iljQ3mOKArHLDo,72,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,240413,4
254,Conan Gray,Wish You Were Sober,0kn2gu8Pd03DiYHzRvX2Xk,79,0.701,0.728,2,-5.226,1,0.0468,0.0178,0.0,0.17,0.696,91.071,168880,4
255,Hammock,One Another (2020),6vnYZfpFN3JthwtdnVpo6l,19,0.0617,0.311,2,-16.093,1,0.0471,0.833,0.98,0.191,0.0388,64.97,409815,4
256,Don Toliver,Cardigan,0Li1OuXXfi7950ilZUFGkF,76,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,158709,4
257,Kris Kristofferson,The Year 2000 Minus 25,4fYJxgMcvqNdwAaXyftGdZ,9,0.433,0.568,2,-11.466,1,0.032,0.474,1.29e-06,0.327,0.715,172.246,218587,4
258,Penelope Scott,Rät,4blPH3Uy89WnOnYlIv7Ev4,75,0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,194165,4
259,October,Time To Love - 2020 Remastered,7zKG0StPF7Xg60fzq9cGZ6,24,0.259,0.182,6,-26.28,0,0.0456,0.979,0.932,0.0887,0.338,140.914,235590,4
260,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",7hxHWCCAIIxFLCzvDgnQHX,78,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,4
261,Xzibit,Year 2000 (remix featuring Jonathan Davis),6dkdyqj9E2rDBfwd9IHNBB,17,0.902,0.522,8,-6.512,1,0.477,0.167,0.0,0.0809,0.735,94.926,223907,4
262,Tory Lanez,Broke In A Minute,4xqIYGwwZTEem9U8A42SPF,73,0.929,0.7,0,-5.595,0,0.0906,0.144,0.0,0.349,0.802,120.009,132024,4
263,Hammock,"Lonely, Some Quietly Wander in the Hall of Stars (2020)",4KwaHAKaQNbShDfMTPXJ9Q,18,0.129,0.376,9,-17.198,0,0.043,0.856,0.906,0.136,0.0399,94.636,447134,3
264,Selena Gomez,Lose You To Love Me,4l0Mvzj72xxOpRrp6h8nHi,80,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459,4
266,Mac Miller,Good News,1DWZUa5Mzf2BwzpHtgbHPY,75,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040,4
267,Years & Years,Breathe,4VEByNkzYJ8rPVtaDQbiU9,24,0.746,0.486,10,-7.004,1,0.0344,0.222,1.38e-06,0.123,0.417,92.018,233228,4
268,Kid Cudi,Tequila Shots,30KctD1WsHKTIYczXjip5a,73,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,193293,4
269,卓宇子,2020 - Remix,0gVQQzr2qT9qsajV9IWPEK,13,0.496,0.725,2,-8.544,1,0.115,0.75,0.0,0.1,0.222,96.583,184000,4
270,Taylor Swift,champagne problems,0sY6ZUTh4yoctD8VIXz339,77,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,244000,4
271,Alex Metric,Upswing - Mixed,6UtisDGlS9rFAXwNRIpRI8,26,0.726,0.909,11,-5.259,1,0.0483,0.548,0.667,0.145,0.711,121.01,317035,4
272,Machine Gun Kelly,forget me too (feat. Halsey),1VSuFS7PahCN3SWbOcQ98m,74,0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,171621,4
274,Alexander 23,IDK You Yet,0j1Ia2lQWrcXrQZI4AdJlk,78,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,184638,1
275,HammerFall,Renegade - 2020 Remix,6VSM9yG5mth86AkzZOk3mS,28,0.539,0.965,8,-6.544,0,0.0548,7.23e-05,0.000538,0.203,0.312,105.047,262331,4
276,Bee Gees,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",2cX2coZS1PYBfPs8wgbdWE,77,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,196213,4
278,The Neighbourhood,Stargazing,0VF7YLIxSQKyNiFL3X6MmN,75,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,217027,4
279,Sam Durham,2020: A Year to Remember,07HgG3K510Tji09V7a6sg4,20,0.702,0.52,9,-11.963,0,0.169,0.876,0.074,0.0572,0.679,100.007,192000,4
280,Tiësto,The Business,6f3Slt0GbA2bPZlz0aIFXN,83,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,4
281,Ray Bay,2020,0X5dPeGpnuPgwhbZ54RBep,17,0.828,0.764,5,-9.549,0,0.137,0.145,0.0,0.344,0.697,99.966,130351,4
282,Key Glock,Mr. Glock,1ipSpQfzBbhPFhYm6tfVIz,71,0.804,0.946,7,-5.949,1,0.352,0.002,0.0,0.359,0.745,150.141,146880,4
283,Rodg,Crossroads (Mixed),5jLjqxtK1M3HiXG6PnBj6M,26,0.562,0.865,1,-8.034,0,0.0553,0.000509,0.873,0.49,0.333,129.978,51707,4
284,THE SCOTTS,THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,77,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,165978,4
286,Polo G,Go Stupid,4PklAHGXT5ityno3IA8SKd,72,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,165726,4
287,Buju Banton,400 Years,1XvmMoTPgM5U2N1bfJcxoO,18,0.565,0.692,10,-5.742,0,0.197,0.0678,0.0,0.367,0.884,174.189,248344,4
288,Young Dolph,1 Scale (feat. G Herbo),5gmkw2031VVIboYqPIjSWB,71,0.878,0.635,6,-5.811,0,0.24,0.0289,0.0,0.276,0.331,135.035,176040,4
290,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG,73,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,197760,4
291,Workout Music ,Bad Guy (Remix),5v7OrTvBQNhXQwVzi3oXpb,25,0.843,0.658,11,-7.072,0,0.0678,0.00456,0.73,0.0673,0.562,131.01,281253,4
292,Ava Max,Sweet but Psycho,7DnAm9FOTWE3cUvso43HhI,80,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4
293,amies,2020,22TIEPWCfPqGZdL1ZclWX8,14,0.687,0.369,7,-11.6,1,0.0613,0.78,0.938,0.0951,0.0394,159.944,159000,4
294,Nelly,Lil Bit,0NmuYnjETG3u3qx0OmEJev,72,0.707,0.689,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,195962,4
295,PinocchioP,The Vocaloid Songs 10 Years Later,06YMPKuUvotChaFe8DC1lc,18,0.658,0.737,0,-5.028,1,0.0333,0.214,1.58e-05,0.0847,0.382,95.979,327000,4
296,$NOT,GOSHA,0j8ppsOOawdPCJnSTcXgOy,73,0.847,0.448,0,-10.14,1,0.416,0.81,1.35e-05,0.325,0.488,79.975,120000,4
297,乔雨彩,2020 - Remix,2Va8q0R7QdRUrxe3aOyxrs,15,0.39,0.806,2,-3.793,1,0.119,0.761,0.0,0.0816,0.189,89.087,206000,4
298,The Weeknd,After Hours,2p8IUWQDrpjuFltbdgLOag,78,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4
299,Above & Beyond,Blue Monday (Mixed),0xXps70H7LUN5So6Nrkfvq,25,0.554,0.92,0,-6.687,1,0.0326,1.16e-05,0.592,0.329,0.944,130.02,57187,4
300,Money Man,24 (feat. Lil Baby),0xUvi7wldroBzaZCengPa5,73,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4
301,Blxst,Chosen (feat. Ty Dolla $ign),1dIWPXMX4kRHj6Dt2DStUQ,78,0.571,0.767,2,-5.16,1,0.287,0.336,0.0,0.0809,0.605,93.421,161684,4
302,BT,No Warning Lights (Mixed) - ALPHA 9 Remix,4AZM3eVkKsLJ0Oi0XdtWQI,26,0.483,0.903,7,-8.297,1,0.0728,0.00116,0.957,0.32,0.376,131.228,58493,4
303,Trevor Daniel,Falling,0Aqi7ArnBrGblW5T6p2jmD,79,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4
304,Tems,Higher,2QdSb68BzZGMgCbsrFmSLc,73,0.609,0.581,2,-10.854,1,0.277,0.509,0.0,0.283,0.528,102.964,196204,3
305,Workout Music ,Senorita (Remix),3AhAFvMHvMcREIQ4BnMNIf,24,0.649,0.929,0,-4.904,1,0.0532,0.0179,0.0252,0.164,0.901,127.971,270013,4
306,Junior H,Se Amerita,3pQYf90V5idOGrXzosm9rt,78,0.752,0.719,6,-4.399,0,0.0285,0.264,7.96e-05,0.126,0.544,107.582,235858,4
308,Luke Combs,Cold As You,7IWV29mryrqtO0JVgnPtfv,72,0.598,0.846,6,-4.956,1,0.0355,0.0527,0.0,0.113,0.328,144.04,186107,4
309,Pepper Coyote,"No Conventions This Year, Pt. 2: July 2020 - January 2021",25ygYDbBsCJW12P87UFb8z,13,0.497,0.539,2,-8.23,1,0.0286,0.354,0.0,0.329,0.437,149.921,463170,3
310,A Boogie Wit da Hoodie,Me and My Guitar,6cZH4rX1KTt1aJ3Ql6Ynja,72,0.644,0.587,7,-6.736,0,0.353,0.473,0.0,0.0759,0.68,173.972,161765,4
311,Year 200X,River City Ransom (boss),5uEBYhwYU98gKE89FFfYQe,15,0.463,0.812,7,-9.432,1,0.0681,0.000243,0.893,0.0636,0.817,85.468,149467,4
312,DJ Scheme,E-ER (feat. Lil Yachty),4N7i6RfJXMWfkx9Zr6pzkJ,72,0.952,0.29,8,-11.459,1,0.428,0.074,0.0,0.107,0.394,130.083,163385,4
313,Trap Beats,New Year,7ycJlRjFTUnRI4WzOOGNYP,15,0.732,0.473,5,-9.997,0,0.251,0.000494,0.726,0.145,0.962,157.038,77588,4
314,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,74,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,0.273,139.957,225857,4
315,barnacle boi,2020,3PMGQUgKrbYYpfFMLFfI2Z,22,0.451,0.901,8,-5.57,0,0.449,0.0341,4.82e-06,0.344,0.327,143.963,198333,4
316,Rod Wave,Rags2Riches 2 (feat. Lil Baby),40TPiJpvwGIyvPjJMDTKfy,71,0.874,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,235988,4
317,Prince,Can I Play With U? (feat. Miles Davis) - 2020 Remaster,1FhKyKVywVGk9xHHtZIILC,12,0.675,0.534,2,-11.078,1,0.054,0.132,0.000233,0.284,0.833,112.4,399539,4
318,Little Big Town,"Wine, Beer, Whiskey",5avVDmK9FVJpd3MDO8I3Zl,70,0.727,0.914,7,-5.85,1,0.0743,0.617,0.0,0.596,0.784,106.021,196160,4
319,Ash,Clones - 2020 - Remaster,0y069jft8vt9CAIUfO9T0v,16,0.486,0.926,10,-6.014,0,0.122,8.28e-06,0.654,0.364,0.343,114.37,240413,4
320,Pooh Shiesty,Back In Blood (feat. Lil Durk),7JuHVG3qQKQKxC4doneXVW,71,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,184490,4
321,Ja'king the Divine,"YEAR 2040, THE YEAR OF THE MONKEY",07hxOnvDhoUF60jW9JATBB,11,0.439,0.834,0,-7.981,1,0.507,0.847,0.0,0.199,0.656,86.314,206813,4
322,Tate McRae,that way,7l97ElWmIdVHWUaOeeU5ZC,78,0.453,0.383,0,-11.015,1,0.163,0.728,0.0,0.387,0.333,105.029,175027,4
323,015B,I See You (feat. Dongha),1pVBxqyO4mCl2MalggPw4f,21,0.596,0.693,3,-4.297,1,0.044,0.261,0.0,0.289,0.21,96.009,285040,3
324,Lil Mosey,Blueberry Faygo,6wJYhPfqk3KGhHRG76WzOh,74,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,162547,4
325,NYCL KAI,2020,1RentLQG21VuioN1680oDi,14,0.721,0.913,2,-2.823,1,0.167,0.0382,0.0,0.148,0.571,138.083,113592,4
326,Lil Tecca,Out Of Love (feat. Internet Money),0IJA9KP6rT55jrP1YpTdhx,74,0.732,0.636,7,-6.162,0,0.0497,0.0847,0.0,0.241,0.358,138.061,153627,4
327,Gareth Emery,Yesterday (Mixed),5i4RJyVoid4zsJvx5fuuRL,25,0.489,0.62,0,-8.614,0,0.0699,0.0287,1.33e-05,0.609,0.562,129.444,88840,4
328,Pop Smoke,Invincible,792HwhrdO3ErRKL5yRe4Ge,78,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,127547,4
329,Ghost,Year Zero - Commentary Version,4tApeGtmBww41FMBZ78UCf,20,0.663,0.318,0,-25.481,0,0.439,0.966,0.0824,0.135,0.332,81.525,32827,3
330,Ty Dolla $ign,Spicy (feat. Post Malone),5IUtvfNvOyVYZUa6AJFrnP,75,0.782,0.51,4,-5.724,0,0.0419,0.143,0.0,0.115,0.118,99.993,143375,4
331,Hammock,Cruel Sparks (2020),1C9QfQIRuNgA7S9GcES0e9,15,0.186,0.379,0,-14.714,1,0.0411,0.279,0.659,0.0955,0.0389,68.766,329687,4
332,Playboi Carti,Stop Breathing,2lLG56qpLP3UbcLuzMvkWX,74,0.856,0.57,9,-4.486,1,0.286,0.00637,0.0,0.0984,0.155,154.967,218943,4
333,Taio Cruz,2020,0u39yW18Oo0pURg5XrtSOv,23,0.965,0.667,10,-6.735,0,0.134,0.0449,4.53e-06,0.261,0.898,115.006,145290,4
334,Juice WRLD,Stay High,21CkzgKCBCq5V4XKjiGSIj,73,0.745,0.5,8,-6.184,1,0.135,0.439,0.0,0.0943,0.433,76.968,168685,4
335,Steve Brian,Jupiter Boulevard (Mixed) - Taylor Torrence Remix,5cYN3eCrVvWlhZqs9NRPUD,23,0.479,0.876,5,-9.2,1,0.447,3.21e-05,2.41e-06,0.732,0.688,127.992,44858,4
336,SAINt JHN,Roses - Imanbek Remix,0zLCBJZSiELJf02ucPP9wb,68,0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867,4
338,Internet Money,Lemonade,02kDW379Yfd5PzW5A6vuGt,77,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,195429,4
339,Solarstone,Seven Cities (Mixed) - Tom Staar Remix,264t4HJzvQkMhSYb9y9j2m,24,0.486,0.661,0,-9.004,1,0.033,0.0152,0.902,0.48,0.66,126.062,45707,4
340,Dua Lipa,Don't Start Now,3PfIrDoz19wz7qK7tYeu62,81,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290,4
341,Yawiar,2020,1rUbH4qTZF5JTQ5cjxWOM5,0,0.76,0.767,2,-6.322,1,0.258,0.641,0.0,0.0843,0.543,91.495,113150,4
342,Trey Lewis,Dicked Down in Dallas,1yhft6ZqYadd4GOrKrmK3a,70,0.51,0.929,6,-4.685,1,0.0456,0.0608,5.39e-06,0.101,0.438,122.036,201350,4
343,Whitesnake,Best Years - 2020 Remix,05ab5MZw1beOMcRH25St2W,20,0.273,0.995,4,-3.171,0,0.136,0.00107,0.00433,0.215,0.317,104.948,316159,3
344,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,72,0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.284,197530,4
345,Z6b3r,2020,320D4MzGxmF8KgovgdYTpo,16,0.43,0.917,0,-4.381,0,0.147,0.000138,0.903,0.0867,0.376,110.041,233909,4
346,XXXTENTACION,Riot,4aOOExMBUyxKnEYb39SrTg,74,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,78681,4
347,Christy Moore,The Crack Was Ninety In The Isle Of Man - Live In Dublin / Remastered 2020,5FkE6MOLqzsg02nSw6N8PR,29,0.644,0.637,7,-8.768,1,0.0523,0.768,0.0,0.756,0.695,108.418,185653,4
348,Grupo Firme,El Tóxico,7E9GeFGfjXw9LAI4ay6rsw,78,0.626,0.503,10,-5.087,1,0.141,0.407,0.0,0.234,0.821,72.985,179746,4
349,Ariana Grande,pov,3UoULw70kMsiVXxW0L3A33,76,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,201882,4
350,Yvng Swag,2020,6XSA7PlnN2FvEtqJ3wPOpm,6,0.788,0.851,1,-4.756,0,0.0371,0.0239,0.0,0.37,0.455,85.002,108069,4
351,Tems,Free Mind,2mzM4Y0Rnx2BDZqRnhQ5Q6,73,0.562,0.463,6,-7.478,1,0.0787,0.442,0.000145,0.157,0.416,125.15,247579,5
352,Taylor Torrence,If We Say Goodbye (Mixed),50F61Gbser6ucNbmCYaC9b,22,0.631,0.831,11,-7.65,0,0.0415,0.0151,0.474,0.574,0.314,130.049,59030,4
353,Jack Harlow,Tyler Herro,3w1WjD2zJqjBjDz5fwqQPJ,74,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,156578,4
354,Kevin Temmer,Year 3 Billion,4qKPqAaVPH09sLsgoCWtzE,16,0.483,0.778,5,-8.767,1,0.0447,0.311,0.000234,0.185,0.663,164.064,115459,4
355,DJ Scheme,Blue Bills (feat. $NOT & Fenix Flexin),2ODUTBkiOWoYSUjKpGJxQE,72,0.82,0.494,1,-9.47,1,0.18,0.166,4.35e-06,0.13,0.362,95.994,100267,4
356,HammerFall,A Legend Reborn - 2020 Remix,5YtlELwa9eYfmaPr92hmxG,27,0.566,0.923,8,-6.173,0,0.0386,0.000283,1.34e-05,0.0829,0.386,123.054,323928,4
