artist_name,artist_genre,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Super8 & Tab,"['edm', 'finnish edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Rooftops (Mixed) - Maarten de Jong Remix,6SF3QICKyvKLO4ap7BwahD,19,0.397,0.923,6,-6.725,0,0.036,1e-05,0.972,0.432,0.608,132.012,43641,4
Forest Blakk,"['pop', 'pop rock', 'uk pop']",If You Love Her,727Z2S2mtNH46CbP9EWPwY,74,0.286,0.445,6,-8.087,1,0.0347,0.355,0.0,0.114,0.278,50.827,217352,4
Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",Grace (feat. 42 Dugg),01JMnRUs2YOK6DDpdQASGY,68,0.817,0.513,10,-6.263,0,0.394,0.38,0.0,0.109,0.177,123.029,203438,4
Paul van Dyk,"['german techno', 'trance', 'uplifting trance']",Covered In Gold (Mixed) - PvD Extended Club Mix,1QKGzdXiBhbJ1IjmZw7YXT,20,0.462,0.969,9,-7.781,1,0.0426,0.00043,0.449,0.115,0.255,134.782,70947,4
Megan Thee Stallion,"['dance pop', 'houston rap', 'pop', 'trap queen']",Cry Baby (feat. DaBaby),4aarlAfLKVCTxUDNgbwhjH,69,0.957,0.437,11,-7.882,1,0.359,0.00402,0.0,0.219,0.616,130.058,137984,4
麋先生+任賢齊,[],2020再出發,733thD5uI5p723mOyHU5k8,30,0.421,0.564,9,-8.79,1,0.0378,0.00429,0.0,0.0754,0.208,128.455,271850,4
Lil Uzi Vert,"['melodic rap', 'philly rap', 'rap', 'trap']",Yessirskiii,59JWp4PjZ9TRM8cmtaDYB1,69,0.895,0.739,8,-6.633,1,0.283,0.0183,7.61e-06,0.102,0.763,140.007,219340,4
GXD,[],Sail (Mixed),2fNhqbI5wDYyqiHcYc0GZD,19,0.505,0.855,6,-8.162,0,0.29,0.000139,0.404,0.531,0.365,132.037,58173,4
Lil God Dan,"['aesthetic rap', 'meme rap', 'sad lo-fi']",MARCELINE,17zEBtrjKKa2hwk9CxWIkX,73,0.746,0.806,3,-2.495,0,0.159,0.151,7.39e-05,0.121,0.598,123.941,155055,4
Luke Bryan,"['contemporary country', 'country', 'country road']",One Margarita,6NhS5LwYbJ6xD7BGvlWRJO,67,0.641,0.842,9,-4.872,1,0.0464,0.0969,0.0,0.169,0.738,89.997,193427,4
Above & Beyond,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Reverie (Mixed) - Above & Beyond Club Mix,480kTu57MGkhmbncAKyaYi,19,0.508,0.889,6,-7.483,1,0.0761,5.17e-05,0.0119,0.601,0.498,128.011,82493,4
carolesdaughter,"['alt z', 'indie pop', 'viral rap']",Violent,7CFfqRW50ffULvBv7lfIIg,71,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,135878,4
Mogwai,"['british post-rock', 'cosmic post-rock', 'indie rock', 'post-rock']",Year 2000 Non-Compliant Cardia,7186pFNMEYCHthdlzDwdKF,7,0.511,0.519,7,-8.323,1,0.0309,0.000497,0.864,0.116,0.249,98.185,205640,3
The Kid LAROI,['australian hip hop'],Diva (feat. Lil Tecca),7gVwgc8b3XnO87TpmXXFA5,72,0.686,0.703,6,-6.141,0,0.0606,0.00728,0.0,0.0946,0.457,144.902,172005,4
Matt Fax,"['edm', 'progressive house', 'progressive trance', 'progressive trance house', 'trance']",Could This Be (Mixed),7oTw0wgfaNouT0pgYzNpZ7,19,0.321,0.968,1,-7.993,0,0.0788,0.000208,0.633,0.306,0.182,127.17,60467,4
Sam Hunt,"['contemporary country', 'country pop']",Breaking Up Was Easy In The 90's,4sf2L157iEgAR7yrCNLgSq,68,0.562,0.649,9,-5.4,1,0.0494,0.231,0.0,0.341,0.376,145.913,215933,4
DJPOOPYPANTS,[],2020 was the year of sweaty mistakes,6peVo1MvfU4My4teGQCPtF,2,0.319,0.894,9,-6.362,0,0.141,0.077,0.255,0.168,0.451,154.75,182710,4
Dua Lipa,"['dance pop', 'pop', 'uk pop']",Break My Heart,017PF4Q3l4DBUiWoXk4OWT,78,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,221820,4
Aviino,['chillhop'],London Love Letters,2WLAiZ1atVTqBgDNJq8aTi,12,0.789,0.333,6,-15.016,1,0.108,0.91,0.869,0.0881,0.517,82.925,176125,4
Cole Swindell,"['contemporary country', 'country', 'country road', 'modern country rock']",Single Saturday Night,1irAliF0T8sLIOPJp6n7rU,68,0.623,0.79,7,-5.07,1,0.0473,0.118,0.0,0.226,0.694,81.949,187684,4
Acecalibur,[],2020,1t7dyoQPyaJ4ijo9IIB0Os,9,0.897,0.644,5,-7.04,1,0.208,0.351,0.0294,0.108,0.598,139.987,196076,4
JAWNY,['bedroom pop'],Honeypie,6FfLg6FFqhCsrFOaHIGkg0,75,0.74,0.688,5,-4.361,0,0.0916,0.061,0.0,0.138,0.935,115.035,135581,4
Kazuhito Murata,['classic city pop'],一本の音楽 - 2020 Remaster,5iFkWXTQadweNDIl6U3xMT,26,0.364,0.714,0,-7.201,1,0.0524,0.121,1.02e-06,0.346,0.446,147.545,243480,4
YoungBoy Never Broke Again,"['baton rouge rap', 'trap']",Right Foot Creep,6FiySur7YZL0Kff2YVGsEB,69,0.725,0.79,3,-4.773,0,0.327,0.346,0.0,0.195,0.815,157.99,159086,4
Byron Juane,"['christian hip hop', 'christian trap']",2020 (Instrumental),5yzLCCqTpnLw9Mi4jZgCaw,4,0.828,0.386,7,-10.396,0,0.337,0.0522,0.824,0.215,0.569,153.956,190325,4
Juice WRLD,"['chicago rap', 'melodic rap']",Reminds Me Of You,5YSHygGN9D0mID1NsVd5my,71,0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.169,0.33,149.992,158033,4
Chinese New Year Collective,[],Qiu Hu Yue Yie,7MZjtQIzxaymQMTl5UGwJg,16,0.458,0.143,7,-16.425,1,0.0403,0.988,0.937,0.0684,0.295,149.943,105544,4
Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",The Bigger Picture,44gRhRi2OhEf7moAUj6MD1,69,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,0.153,96.459,252729,3
Sheff G,"['brooklyn drill', 'new york drill', 'nyc rap']","No Suburban, Pt. 2",3VayB5gLZGODx8b7RO1y5f,70,0.85,0.458,8,-7.82,1,0.339,0.476,0.0,0.26,0.616,143.973,153561,4
James Dymond,"['deep uplifting trance', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",What Have I Got To Lose (Mixed),1mJX0fmQYAX9anOR8UmGjR,21,0.503,0.978,9,-7.719,0,0.0575,8.94e-05,0.768,0.323,0.5,134.995,106667,4
Lady Gaga,"['art pop', 'dance pop', 'pop']",Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,75,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,182200,4
Cosmic Gate,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",The Launch (Mixed),6QjyYaDF4y0ZaAoSKRQWdc,19,0.406,0.957,1,-7.984,1,0.0689,0.000718,0.884,0.243,0.411,129.807,103760,4
NLE Choppa,"['memphis hip hop', 'viral rap']",Walk Em Down (feat. Roddy Ricch),4cSSL3YafYjM3yjgFO1vJg,71,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,173288,4
Khalil?,"['aesthetic rap', 'meme rap', 'sad lo-fi']",Zodiac Killer,2BMffjr4KyshdbZz7UAC6w,69,0.876,0.267,8,-14.94,1,0.352,0.52,0.0,0.158,0.608,125.041,124390,4
Olivia Rodrigo,['pop'],All I Want,1v6svH1Fyx9C1nIt1mA2DT,76,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
ElyOtto,"['hyperpop', 'weirdcore']",SugarCrash!,2ePtv8MlBO9nuuXABqAfEX,75,0.748,0.734,0,-6.499,1,0.124,0.524,1.15e-05,0.0975,0.368,97.753,80081,4
Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",Let The Music Guide You (ASOT 950 Anthem) [Mixed] - Beatsole Remix,5HluQkQ3fy3yXqoAvZFNcX,19,0.464,0.931,6,-8.677,0,0.274,0.00146,0.842,0.506,0.324,131.011,90093,4
Rod Wave,['florida rap'],The Greatest,0EVG3d1RVbJjYh43fQDcR9,67,0.731,0.405,0,-14.41,1,0.148,0.0899,0.0,0.0696,0.591,125.96,168587,4
Years & Years,"['dance pop', 'edm', 'gauze pop', 'pop', 'pop dance', 'tropical house', 'uk pop']",King,4F7OhGzwdeqecEQTavdBsF,14,0.559,0.837,4,-4.062,0,0.0391,0.0617,0.0,0.393,0.446,119.958,214835,4
Adelmar Borrego,['instrumental lullaby'],"Twinkle, Twinkle, Little Star",147gCksvDRmjG1pO51ZCcf,74,0.443,0.0248,11,-25.351,1,0.0622,0.996,0.967,0.12,0.52,68.123,100562,4
H.E.R.,"['dance pop', 'pop', 'r&b']","Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",6MO2bfLHKykUgCChFdw91H,72,0.816,0.513,1,-8.363,1,0.244,0.0145,0.000102,0.14,0.17,96.981,296011,4
Workout Music ,['workout product'],Don't Start Now (Remix),1hvRlX91ePZGi8c5K4JdqL,18,0.781,0.754,0,-4.927,0,0.0904,0.00596,0.0667,0.0246,0.96,127.983,270000,4
The Kid LAROI,['australian hip hop'],ALWAYS DO,3QCU8BT0zDS9LPVfEhRFEE,71,0.762,0.426,8,-6.865,1,0.113,0.0442,0.0,0.0858,0.582,167.827,151705,4
Mr. WildFire,[],2020 - Original Mix,6Je8WglntSLejlpo4sE0oS,6,0.754,0.856,1,-4.593,1,0.0763,0.0129,0.000707,0.126,0.617,75.027,197404,4
Junior H,"['corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",Mente Positiva,3WQilym5Vi4ypxb70vx0eY,74,0.576,0.604,5,-7.558,0,0.047,0.27,0.0,0.176,0.734,99.746,192391,3
HammerFall,"['gothenburg metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'swedish power metal']",Destined for Glory - 2020 Remix,3jHeocTSI7gz3RrRitffoi,20,0.421,0.935,3,-5.755,0,0.0489,2.14e-05,0.0,0.0698,0.345,144.947,312706,4
Russ,"['hawaiian hip hop', 'rap']",BEST ON EARTH (feat. BIA) - Bonus,0xKBkLcF71uUQeTA7FSu4A,69,0.846,0.748,5,-3.512,0,0.078,0.188,0.0,0.093,0.597,90.006,160720,4
Jawsh 685,['nz pop'],Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,78,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,171375,4
Diggs Duke,['indie jazz'],Beyond the Years,7l2TXBt3JEPdzbNWMNVgD2,12,0.371,0.344,7,-11.837,1,0.191,0.88,8.38e-06,0.11,0.143,163.731,121269,3
Sean Kingston,"['dance pop', 'miami hip hop', 'pop', 'post-teen pop', 'urban contemporary']",Eenie Meenie,45O0tUN9Bh6LH4eNxQ07AT,66,0.734,0.639,1,-3.241,1,0.0316,0.0348,0.0,0.102,0.836,121.212,201653,4
Aidan Bissett,['gen z singer-songwriter'],More Than Friends,1Ph96WpdjNlwD6iKRE2Xa3,70,0.559,0.655,6,-6.792,1,0.051,0.58,0.000155,0.124,0.667,160.016,183012,4
Above & Beyond,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Diving Out Of Love (Mixed),2a7WAcMrobuByUvHwCAFDV,19,0.552,0.787,1,-8.504,0,0.0283,0.0211,0.596,0.522,0.799,132.009,65492,4
Joyner Lucas,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Isis (feat. Logic),4h7qcXBtaOJnmrapxoWxGf,70,0.884,0.936,1,-3.931,1,0.167,0.206,0.0,0.262,0.758,120.004,236501,4
Tha Real Zap,[],2020,3L8qC7B2ccl9LrJ5XEMdjm,9,0.615,0.565,1,-8.404,0,0.0572,0.268,0.0153,0.0946,0.527,152.047,279552,4
Miley Cyrus,"['dance pop', 'pop', 'post-teen pop']",Midnight Sky,4i2qxFEVVUi8yOYoxB8TCX,76,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280,4
Ciaran McAuley,"['irish electronic', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Our Journey (TFSFX Anthem) [Mixed],1mvvfNIPRree8SzeKwop8s,19,0.365,0.999,11,-8.403,1,0.0948,5.48e-05,0.308,0.459,0.401,134.299,42893,4
YoungBoy Never Broke Again,"['baton rouge rap', 'trap']",Kacey Talk,1SF8piqsZWn86DajVKih8F,67,0.877,0.607,10,-7.818,0,0.15,0.535,0.0,0.138,0.773,127.055,151249,4
WEEDMANE,['drift phonk'],SUICIDE YEAR,6hRvewF5MRAsqqxnNs3z2b,76,0.788,0.871,6,-5.782,0,0.043,0.172,0.00164,0.115,0.401,128.195,91820,4
Mark Sixma,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance', 'uplifting trance']",Never Forgotten (Mixed),6FaYJGJprxFcEfgJWKX1S2,18,0.568,0.954,10,-7.758,0,0.0748,0.00197,0.32,0.107,0.287,131.959,72813,4
Los Elegantes de Jerez,"['huapango', 'musica mexicana', 'norteno', 'nueva musica mexicana']",Tú,5GkeaIeCEfB0LOqk7sIVHQ,74,0.767,0.701,5,-5.928,0,0.0269,0.62,0.0295,0.166,0.888,115.017,194267,3
Kid Travis,"['chill r&b', 'pop']",Strawberry Skies,458EaCXcB9TRBoJEDVcdcr,71,0.65,0.462,11,-6.587,0,0.089,0.366,0.0,0.159,0.649,89.887,165333,4
ARTY,"['big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive house', 'russian edm', 'tropical house']",Who Am I (Mixed),1gVDOnfkdaPI6d6JkQUvNl,19,0.533,0.917,8,-8.368,0,0.0455,2.32e-05,0.92,0.246,0.604,132.038,41761,4
Justin Bieber,"['canadian pop', 'pop']",Holy (feat. Chance The Rapper),5u1n1kITHCxxp8twBcZxWy,74,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,212093,4
U4iKK,[],2020,3KtYqQp6Tl1zJfB811Jjqu,4,0.808,0.537,4,-13.112,1,0.115,0.403,6.14e-05,0.292,0.391,150.035,197521,4
Zach Bryan,['oklahoma country'],November Air,0u9NVrPqUINrHIFCuPOnYm,66,0.429,0.197,3,-9.798,1,0.032,0.774,3.02e-06,0.146,0.197,128.49,243709,4
Ferry Corsten,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Punk (Mixed) - Tom Staar Remix,4P9JXZOmZh8RENB3RGoubv,18,0.304,0.989,6,-6.873,1,0.0732,3.97e-06,0.99,0.368,0.487,132.02,45493,4
Yung Gravy,['minnesota hip hop'],Welcome to Chilis,3PdcxgzpWzAsUGgkmykIFc,69,0.839,0.454,10,-9.09,0,0.157,0.359,0.0,0.0755,0.804,159.987,157500,4
Lund,"['emo rap', 'pop rap', 'sad lo-fi', 'sad rap']",Broken,4W8sUeokQKfHt1uTXp0Jq0,71,0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,200673,4
Markus Schulz,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Sunrise Over The Bay (Mixed),5tIBKsbfJoMaYmTvszbgS7,18,0.443,0.973,6,-5.972,0,0.0464,2.23e-05,0.96,0.18,0.494,131.271,87805,4
Lauv,"['dance pop', 'electropop', 'pop']",i'm so tired...,4vjpLMyL3ZO6aphdYr8XYw,76,0.576,0.736,11,-7.572,1,0.224,0.178,0.0,0.238,0.484,101.928,162587,4
Ync Crashout,[],2020,0rYGWMTyuC8MCA22Gsiucc,7,0.787,0.704,11,-6.982,0,0.348,0.702,0.0,0.0886,0.715,152.063,116842,4
Joji,['viral pop'],Like You Do,1MONUudxAjEk76FJvzGhuD,74,0.582,0.199,10,-10.045,1,0.0321,0.953,0.00852,0.135,0.0783,66.454,240294,4
Gareth Emery,"['edm', 'pop dance', 'progressive electro house', 'progressive house', 'trance', 'uplifting trance']",You'll Be OK (Mixed),0WPH9dl0YaSn9tDhhUxCmX,19,0.525,0.878,6,-7.919,0,0.0467,0.0113,0.885,0.445,0.545,129.304,89000,4
NLE Choppa,"['memphis hip hop', 'viral rap']",Camelot,44sYqNBttbXNxya33FJ3Dj,69,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.761,175.046,148759,4
StaySolidRocky,"['melodic rap', 'viral rap']",Party Girl,5RqR4ZCCKJDcBLIn4sih9l,72,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,147800,4
Ghostemane,"['dark trap', 'florida rap']",Fed Up,0BV0AYGLVlu2SdjN3J9twp,75,0.849,0.758,8,-7.498,1,0.256,0.499,0.695,0.147,0.0684,115.058,151625,4
Lifelike,"['filter house', 'nu disco']",Discopolis 2.0 (Mixed) - MEDUZA Remix,2HVK3XXyE5AvvwQ6bo0WYG,18,0.516,0.951,6,-8.106,0,0.0558,0.000127,0.0572,0.409,0.132,127.978,44987,4
Anuel AA,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,76,0.691,0.765,8,-4.727,1,0.111,0.464,3.29e-06,0.203,0.855,174.021,246000,4
Zach Bryan,['oklahoma country'],Revival,2QfX9Pdz3q66fN3kCXl0Js,66,0.464,0.366,7,-9.025,1,0.047,0.772,1.58e-05,0.0949,0.328,78.846,221250,4
The Cog is Dead,"['comic', 'dark cabaret', 'otacore', 'shanty', 'steampunk']",Loverboy (Remastered 2020),7EjL6vahiFxgED3T1tg5Nh,10,0.697,0.817,11,-4.832,0,0.0443,0.0571,0.0,0.389,0.882,122.462,117081,4
Jason Derulo,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",Take You Dancing,59qrUpoplZxbIZxk6X0Bm3,79,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,190306,4
Phoebe Bridgers,"['indie pop', 'la indie']",Moon Song,46RNrAkGsqWTDrv2ZPOAbx,70,0.339,0.243,1,-12.512,1,0.056,0.869,0.00369,0.107,0.183,154.909,277677,3
HammerFall,"['gothenburg metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'swedish power metal']",The Champion - 2020 Remix,7kcS5u0ou8GY92TaClldMK,20,0.502,0.964,8,-5.976,0,0.0531,5.64e-05,0.0128,0.175,0.53,129.986,300097,4
Koe Wetzel,['texas country'],Good Die Young,6vBbirJ0n9L0j1XPtWlG6T,66,0.604,0.72,11,-5.628,1,0.0413,0.0396,0.0,0.0583,0.513,118.041,165699,4
Taylor Swift,['pop'],this is me trying,7kt9e9LFSpN1zQtYEl19o1,73,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,195097,4
TobyMac,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'worship']",21 Years,4dxTzRlAhUt8Fxvt0lKfyo,7,0.708,0.666,7,-7.508,1,0.0406,0.104,0.0,0.139,0.264,101.018,243000,4
Billie Eilish,"['art pop', 'electropop', 'pop']",No Time To Die,73SpzrcaHk0RQPFP73vqVR,77,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4
BY2,"['mandopop', 'singaporean mandopop', 'singaporean pop']",2020愛你愛你,5zeEU82WWWzHVxOh1IAE1k,14,0.761,0.961,2,-4.859,1,0.0618,0.0242,2.89e-05,0.523,0.82,139.831,187573,4
Vedo,"['pop r&b', 'pop rap', 'r&b']",You Got It,4lsHZ92XCFOQfzJFBTluk8,72,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,203145,4
Al Stewart,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'progressive rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",Lord Grenville - 2020 Remaster,5ShnluQjkMkVJ18MFpJKrf,11,0.462,0.533,9,-9.138,1,0.0288,0.0328,0.0,0.0582,0.252,136.321,304160,4
Jameson Rodgers,"['contemporary country', 'country', 'country pop']",Cold Beer Calling My Name,3dV1fjKOlLnaNK5MeZHXGv,67,0.581,0.86,7,-4.092,1,0.039,0.048,0.0,0.169,0.79,148.318,210480,4
Zach Bryan,['oklahoma country'],Crooked Teeth,0Is8zshpnWUiFQJIYAMrQN,66,0.77,0.403,0,-6.039,0,0.0445,0.548,0.0,0.106,0.658,99.428,197227,4
015B,"['classic k-pop', 'k-indie', 'k-rock', 'korean electropop', 'korean pop']",Seven Breeze (feat. Ldy),5zsgkAV5wfVAMdtxniFLs2,16,0.629,0.78,2,-4.278,1,0.0522,0.498,0.0,0.0959,0.332,114.014,220693,4
Niall Horan,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",Black And White,7rpNuuoMbid56XkDsx2FjE,74,0.443,0.582,2,-6.02,1,0.0482,0.0301,0.0,0.127,0.239,147.589,193090,4
Eve,"['anime', 'anime rock']",Kaikai Kitan,6y4GYuZszeXNOXuBFsJlos,74,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,221426,4
Alexander Popov,"['pop dance', 'progressive house', 'progressive trance', 'russian trance', 'trance', 'uplifting trance']",Nothing Is Over (Mixed) - Roman Messer Remix,5FxAWuM1qc1MV5m1sGg26F,19,0.466,0.892,7,-8.217,1,0.414,0.000282,0.000133,0.802,0.436,135.083,85547,4
Jonas Brothers,"['boy band', 'dance pop', 'pop', 'post-teen pop']",What A Man Gotta Do,4wNIkl5XGiAACjFBlDWuSd,73,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645,4
Young Dyno,[],2020,5NqatauojxBfKTBhqPOoHI,18,0.664,0.389,1,-17.297,1,0.349,0.245,0.0,0.107,0.676,82.047,178200,4
RØNIN,['sad rap'],ALL GIRLS ARE THE SAME,4xhWfr0tyA7BGL7eXo8KnV,73,0.785,0.343,9,-10.923,0,0.0862,0.593,0.0,0.103,0.468,118.065,121949,4
Ferry Corsten,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Our Moon (Mixed),7A51eehZ4TdEpUcDI63M6H,18,0.605,0.913,6,-8.522,0,0.0614,0.000298,0.0308,0.311,0.259,128.886,44440,4
Juice WRLD,"['chicago rap', 'melodic rap']",Bad Energy,7d94IqWX2UmSKMGUYSGFJG,69,0.654,0.452,7,-6.36,1,0.0439,0.17,0.0,0.114,0.532,138.034,186749,4
Notknown,[],Year 3000,5hYv4ytFiOC2qKfoJHN1pc,8,0.625,0.45,7,-8.109,1,0.025,0.774,0.557,0.174,0.221,102.961,266500,4
Taylor Swift,['pop'],betty,5kI4eCXXzyuIUXjQra0Cxi,72,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939,294521,4
Cosmic Gate,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Your Mind (Mixed),0a0uD9J1NIr1Rjlr8m2mVR,18,0.478,0.872,6,-7.93,0,0.0566,3.82e-06,0.195,0.262,0.299,127.927,45013,4
Jack Harlow,"['deep underground hip hop', 'kentucky hip hop', 'rap']",Way Out (feat. Big Sean),57VeLYXrvNxe8Vs18K2M9W,69,0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,0.907,108.025,168906,4
Mr. Lil One,"['chicano rap', 'gangster rap', 'latin hip hop', 'texas latin rap']",Year 2,47nlup8A8vR60w3lH0bP7z,7,0.721,0.736,8,-5.801,1,0.188,0.352,6.01e-05,0.13,0.268,84.486,247333,4
iann dior,"['melodic rap', 'pop rap']",Sick and Tired (ft. Machine Gun Kelly and Travis Barker),0DILU9jjSTnCv1dcbUH3ib,69,0.748,0.492,11,-8.584,1,0.0498,0.151,0.0,0.146,0.483,145.097,144000,4
Roger Shah,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",Take Me Back (Mixed),3ewBEP0gF3Z2N0ygJBt08H,19,0.428,0.927,6,-8.07,0,0.0429,5.27e-05,0.311,0.263,0.314,135.067,106653,4
Marca MP,"['corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",Recuerda,2BaBwcllqDMkoD9184xOxP,69,0.434,0.207,2,-11.805,0,0.035,0.877,8.01e-05,0.118,0.435,181.204,150413,3
Calebdoee,[],2020 Love Story,4EmJNBsklKtMaBxdbD9ydH,7,0.742,0.374,2,-12.026,0,0.367,0.332,0.0,0.132,0.47,96.931,127803,4
$uicideboy$,"['dark trap', 'new orleans rap', 'underground hip hop']",All Dogs Go to Heaven,1DoBPOlB884EHiftB46QGx,68,0.884,0.903,6,-3.672,0,0.2,0.274,0.00037,0.302,0.839,75.022,153652,4
Kasablanca,['progressive house'],Alive (Mixed),38cYw4rSytP7hrS5MllyMK,17,0.582,0.922,11,-9.727,0,0.061,0.00292,0.547,0.254,0.372,127.709,37853,4
Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",Commercial (feat. Lil Uzi Vert),3tDqEKKUs6gf8zMvSuLyLA,68,0.892,0.486,11,-8.637,0,0.384,0.048,0.0,0.146,0.535,120.998,214215,4
The O'Jays,"['classic soul', 'disco', 'funk', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",The Year 2000,0UzUfjGGNbahcrfEMlCZBf,9,0.792,0.664,5,-8.742,1,0.0352,0.208,0.000771,0.0841,0.605,120.11,259520,4
Saucy Santana,"['trap queen', 'viral rap']",Material Girl,6nQ1B216Liiydhgn2gar0o,70,0.876,0.7,2,-7.137,1,0.282,0.0421,0.0,0.542,0.433,101.995,188966,4
Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",This I Vow (Mixed),4Qj3qPRGxbHvs1hzHMJbEh,18,0.454,0.942,1,-6.365,1,0.036,0.00053,0.917,0.329,0.598,129.282,59413,4
Lil Uzi Vert,"['melodic rap', 'philly rap', 'rap', 'trap']",P2,3kW4z2pIj5VY5fLjBrMRL5,69,0.775,0.72,11,-5.353,0,0.193,0.0236,0.0,0.114,0.49,155.086,234627,4
Ferry Corsten,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Mo Chara (Mixed),3QJmLqrZKeUShtvtxshJQZ,18,0.519,0.945,6,-4.987,0,0.0407,2.72e-06,0.736,0.0959,0.701,132.002,58180,4
$NOT,"['aesthetic rap', 'florida rap', 'rap', 'underground hip hop']",Moon & Stars (feat. Maggie Lindemann),3oGbHF3Kdwf3AsRCbBjUxu,69,0.713,0.47,9,-8.698,1,0.0864,0.606,1.35e-05,0.306,0.0825,84.518,187587,4
HaSizzle,['bounce'],2020 (Live),6htKYgiAHdhx1g3z2XCP89,4,0.926,0.855,7,-9.022,1,0.306,0.335,2.09e-06,0.317,0.496,101.108,302028,4
ROLE MODEL,"['bedroom pop', 'pop']",blind,0NuWgxEp51CutD2pJoF4OM,70,0.765,0.663,0,-5.223,1,0.0652,0.141,0.000297,0.0924,0.686,150.091,153293,4
